,iter,method,n,mse_train,mse_val,mse_test,mse_test_m,mse_test_s1,mse_test_s2,R2_train,R2_val,R2_test,R2_test_m,R2_test_s1,R2_test_s2,early_stopping,optimizer,residual_connection,depth,n_epochs,learning_rate,lr,weight_decay,batch_size,type_width,width,mode,verbose,mlp_depth,init_type,max_iter,order0,n_iter_no_change,add_mask,imputation_type,mdm,n_features,missing_rate,prop_latent,snr,masking,prop_for_masking,link,curvature,sm_type,sm_param,perm,width_factor,max_leaf_nodes,min_samples_leaf
1549,9,MICEMLPPytorch_mask,20000,0.022866844929577138,0.2984016689394971,0.29265890431278346,0.29132807067094224,0.30337832539783666,0.29522529627325866,0.9822837033613648,0.7624990036807141,0.7671897710024996,0.7682484494857058,0.7615379056585871,0.7698864755229023,True,adam,,,1000.0,,0.001,1e-05,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1550,0,MICEMLPPytorch_mask,20000,0.35741066268531535,0.418899088635766,0.4118661989231765,0.4348480034256858,0.4868067110241002,0.3940515553420616,0.721499234530643,0.6681903207740238,0.6775304501343662,0.6595369071526891,0.618655155299632,0.6913158225371762,True,adam,,,1000.0,,0.001,1e-05,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1551,1,MICEMLPPytorch_mask,20000,0.2849180415325777,0.4122539920870649,0.3981895517761984,0.4153593927524894,0.47581666391113925,0.42661382599482284,0.7758772246612525,0.6857556842031427,0.6975483257023901,0.6845066797638205,0.6275570058054267,0.6645411850090115,True,adam,,,1000.0,,0.001,1e-05,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1552,2,MICEMLPPytorch_mask,20000,0.30812661964685495,0.41789280695728576,0.40606615971390425,0.4198681292995758,0.44686028286662277,0.414299016201445,0.7573339623478623,0.6759770014387385,0.6831006216431867,0.6723293828261413,0.6523809956339988,0.6766584415332431,True,adam,,,1000.0,,0.001,1e-05,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1553,3,MICEMLPPytorch_mask,20000,0.2847879454834808,0.4214385824908566,0.421575295483654,0.43129948850141064,0.4510152773971647,0.41782286869598867,0.7764502271501198,0.6692615728650355,0.6647456419267862,0.6570125557548181,0.6475155653149409,0.6718190458677457,True,adam,,,1000.0,,0.001,1e-05,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1554,4,MICEMLPPytorch_mask,20000,0.25635354926861,0.44137336720814785,0.42426792948234,0.42854422661590513,0.4699619522646809,0.43126147684098015,0.7997786200783306,0.6571904996324792,0.6707915444392515,0.6674733742995063,0.6343883443351338,0.6621749041009253,True,adam,,,1000.0,,0.001,1e-05,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1555,5,MICEMLPPytorch_mask,20000,0.3190531127993657,0.4238764167435531,0.39411545583795815,0.4104615131150241,0.42771308844044126,0.41821216387173027,0.7482864215240745,0.6574481332327058,0.696269087865675,0.6836717567713967,0.6650549392481419,0.6710973653387817,True,adam,,,1000.0,,0.001,1e-05,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1556,6,MICEMLPPytorch_mask,20000,0.3338231280106813,0.4457042809276853,0.4120008398136535,0.4426043713968061,0.498363185268178,0.44551025451374826,0.7403075150393235,0.6408810507855496,0.6823050716063945,0.6587066081195274,0.6083671505106614,0.6530428431226942,True,adam,,,1000.0,,0.001,1e-05,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1557,7,MICEMLPPytorch_mask,20000,0.29908942965418195,0.39759975416908244,0.39554084340585843,0.40084739051151286,0.4537667522008425,0.4045541476268261,0.76450144018436,0.6862211971888761,0.687098976917778,0.6829011196141024,0.6422756503163785,0.685462894538188,True,adam,,,1000.0,,0.001,1e-05,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1558,8,MICEMLPPytorch_mask,20000,0.3094583100202382,0.43042780007137743,0.4185070446554684,0.4288320247133698,0.510947009437738,0.4342834380257035,0.7557521874853115,0.66168344727696,0.6708830209808226,0.6627633816856533,0.5932967264362643,0.6653615483856428,True,adam,,,1000.0,,0.001,1e-05,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1559,9,MICEMLPPytorch_mask,20000,0.31404017483541635,0.41524485946893686,0.41147942593899817,0.4219177734427575,0.44789416955001526,0.416790291821463,0.7535779506632722,0.6750031569171349,0.6779191707104283,0.6697486732116738,0.6474955420516213,0.6748088943619825,True,adam,,,1000.0,,0.001,1e-05,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1560,0,MICEMLPPytorch_mask,20000,0.12828595505709622,0.16771958289625677,0.16353345620185555,0.1637324816368854,0.18891110112336565,0.14655236854516246,0.8995234962411651,0.8661455089915041,0.8704779795737714,0.8703203471414851,0.8510251197846319,0.8844291234370786,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1561,1,MICEMLPPytorch_mask,20000,0.15256947584282166,0.16971630085840314,0.15118914769461309,0.166796517162157,0.2028811425707425,0.16303836757228393,0.8813109528946157,0.8689712950402617,0.8818756569291542,0.8696815921200747,0.8412854027386573,0.8722406045307047,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1562,2,MICEMLPPytorch_mask,20000,0.15482991653643913,0.20006215854408393,0.1800555041711494,0.18532338343040228,0.21239763225883143,0.19217904010853082,0.8790748065612106,0.8449665969405972,0.8585743626208566,0.8544366763817953,0.8362805064220779,0.8495677285853268,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1563,3,MICEMLPPytorch_mask,20000,0.18346544862223285,0.2399885619944615,0.21883924207610803,0.23091225930947532,0.2753240291985892,0.23330384497459428,0.8595463667204755,0.8094615056613086,0.8288879347580315,0.819447950900909,0.7851203564890843,0.8164646640375115,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1564,4,MICEMLPPytorch_mask,20000,0.1526976673441977,0.1904809263388904,0.19843258598337898,0.19099856047202743,0.23159524881313737,0.20132038586410578,0.8796533268345009,0.8522774535503839,0.8451099105064881,0.8509126715350962,0.8200911514524986,0.8421285195700058,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1565,5,MICEMLPPytorch_mask,20000,0.134697093946095,0.17041953102631785,0.16502975272205622,0.1653422471685003,0.21433361480107366,0.17003334562639558,0.8940768654948649,0.8688797609746434,0.87255362635316,0.872312298451208,0.8334703329540586,0.866529010378923,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1566,6,MICEMLPPytorch_mask,20000,0.16642053819068278,0.20545667838050705,0.1813681193877448,0.20115505857916377,0.2742076276459274,0.20081311413547356,0.8714662041516494,0.8354284053887645,0.8596003817458385,0.8442830331496703,0.7863906297478371,0.843047718834545,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1567,7,MICEMLPPytorch_mask,20000,0.16583243572016448,0.2162900573754888,0.21918528444000154,0.21678995562602754,0.25218817037108604,0.22867075278774573,0.8700837145967544,0.8273394779315107,0.8313515135029474,0.8331945595823027,0.8015944611669442,0.8224844622081078,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1568,8,MICEMLPPytorch_mask,20000,0.1647489071416479,0.18017795047694882,0.1683210928654611,0.178741143362294,0.20715832904270623,0.17929440284603687,0.8716467850033858,0.8622353712564474,0.8679236735768175,0.8597473840379553,0.8380639432369457,0.8602219276454596,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1569,9,MICEMLPPytorch_mask,20000,0.1421440240315027,0.17642757903697834,0.17023608423826195,0.18486624049201236,0.21011374167103514,0.18862867085466264,0.8898726211286747,0.859579452258433,0.8645771539116079,0.8529388610815885,0.8348459375827813,0.8529732756111099,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1570,0,MICEMLPPytorch_mask,20000,0.2859861313380361,0.37576327896689865,0.3285965436130849,0.37681583279476316,0.49056459300430805,0.33121271729883633,0.7771545037496849,0.7023581658652904,0.7427262062695287,0.7049730414846784,0.6157113813382378,0.7405412469039305,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1571,1,MICEMLPPytorch_mask,20000,0.3080952312676287,0.33961131186808685,0.30603775151827817,0.34516085317859885,0.4302571917459183,0.3602557506852123,0.7576455392964687,0.7411282209916807,0.7675437993485996,0.7378271793416282,0.6632184433172246,0.7167204627352679,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1572,2,MICEMLPPytorch_mask,20000,0.23350424298312564,0.37099746719491905,0.31205954644245193,0.3689761386539925,0.4407264411448639,0.37711576260286706,0.8161030374960159,0.7123384040649015,0.7564646205741533,0.7120461625013768,0.6571525988263389,0.7056782815455662,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1573,3,MICEMLPPytorch_mask,20000,0.26663906122083875,0.34876801258384293,0.31148374681364865,0.36771734333046635,0.41565058295486307,0.35512961410186045,0.7906965427640218,0.7262923028185956,0.7522950592528299,0.7075757445672644,0.6751543282416508,0.7210617600699873,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1574,4,MICEMLPPytorch_mask,20000,0.2102500797561645,0.34361636854119826,0.3013554323319519,0.35144117149758614,0.46925893978468186,0.36276535314772984,0.8357870947465951,0.7331172101234668,0.766164846412288,0.727301082053631,0.6349352600067684,0.7158307736789065,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1575,5,MICEMLPPytorch_mask,20000,0.22797589075728353,0.3517677592194768,0.32367417149383026,0.365097549304978,0.40954590589902745,0.3715505804838269,0.8201408324612134,0.7157220882564881,0.75055570674558,0.7186321672347682,0.6792817848240198,0.7077943317102636,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1576,6,MICEMLPPytorch_mask,20000,0.3112024440150199,0.40322006832743135,0.3686603193102676,0.4135649432624103,0.47364251032223975,0.41543063296295896,0.7579049226046721,0.6751120116267848,0.7157250606629519,0.681098987333902,0.6277936022562247,0.6764684317987573,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1577,7,MICEMLPPytorch_mask,20000,0.19505150449837844,0.2869646458263589,0.25178610366989285,0.3038831139462913,0.4754819459790956,0.3306160281938617,0.8464193520568316,0.7735324982665321,0.8008192308085952,0.7596067793341877,0.6251566050471888,0.7429490980690605,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1578,8,MICEMLPPytorch_mask,20000,0.31534365774529144,0.37675442356372935,0.35960156210785327,0.3873182968514793,0.48785878075527445,0.3894325422053677,0.751107027665113,0.7038707588540982,0.7172067202143635,0.6954100787394089,0.6116744799263554,0.6999215454213706,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1579,9,MICEMLPPytorch_mask,20000,0.30413767300119177,0.3650265048158853,0.3358986278020329,0.37503267083160174,0.42546507450917104,0.37624357535686215,0.7613482774911349,0.7143072117534317,0.7370791787394333,0.7064474527335602,0.6651478280762166,0.7064445437901197,True,adam,,,1000.0,,0.01,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1580,0,MICEMLPPytorch_mask,20000,0.12004640873513053,0.18031848749567544,0.1706150831533636,0.17447185541562144,0.1881904619681103,0.1476855579331358,0.9059768979921332,0.8560905116364074,0.8648691784637894,0.8618145317429686,0.8515934142426826,0.8835354927698982,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1581,1,MICEMLPPytorch_mask,20000,0.12538826830147734,0.20014191039496018,0.20000162875552668,0.20189616280352102,0.22698968520220847,0.19982065754900277,0.9024561498905037,0.8454813403628272,0.8437383808951286,0.842258178160626,0.8224252091010115,0.8434174311796929,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1582,2,MICEMLPPytorch_mask,20000,0.13654792777027475,0.22191449264678126,0.18967072629888812,0.20221068050696347,0.2332783990431666,0.2131854937589579,0.8933533974010752,0.8280326512839742,0.8510220307762,0.8411724511993569,0.8201852772658313,0.8331244757976337,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1583,3,MICEMLPPytorch_mask,20000,0.17739853474609066,0.26376987717538947,0.2439200905118811,0.25824043512800715,0.278282348956224,0.2634064735265843,0.8641909475017467,0.7905803725343371,0.8092770289024291,0.7980798426985496,0.7828115035467451,0.7927835453433677,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1584,4,MICEMLPPytorch_mask,20000,0.1278127775381543,0.18738884405314205,0.17593164779352538,0.1838002483689195,0.22135224470657303,0.19055134619696437,0.8992660278818373,0.8546754378413142,0.8626734185998932,0.8565314422643453,0.8280481673408779,0.8505733883187104,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1585,5,MICEMLPPytorch_mask,20000,0.13103755565525949,0.18117716358708677,0.17399217975687797,0.17577282426960814,0.22167820011377945,0.1837340305452111,0.8969546541334378,0.8606028730837998,0.8656322754705336,0.8642571495786356,0.827763848939171,0.8557743906432222,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1586,6,MICEMLPPytorch_mask,20000,0.16175603179069167,0.23621997138395942,0.2252656326279488,0.23036875812105603,0.31629981519866407,0.23228695042334638,0.8750688046471654,0.8107868886224194,0.8256186978532277,0.8216682964621013,0.7536005656899325,0.8184482775895019,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1587,7,MICEMLPPytorch_mask,20000,0.14933669908459643,0.20969053512814048,0.20854996015561186,0.20534010577235057,0.25054946875008033,0.21717664437139825,0.8830067885380886,0.8326077596567848,0.8395346876085916,0.8420044568953209,0.802883686897175,0.8314072597766282,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1588,8,MICEMLPPytorch_mask,20000,0.13855666259527655,0.20252164039512677,0.18821351156993926,0.1983185129781262,0.22083533392474097,0.2010384542534897,0.8920527400645252,0.8451513155315898,0.8523147113164591,0.8443856309987523,0.827372602709338,0.8432702462618431,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1589,9,MICEMLPPytorch_mask,20000,0.13603114256848745,0.1917382480967266,0.18449765518027034,0.1939048385218565,0.21797154229421953,0.20166116372161513,0.8946086317872992,0.8473935312851077,0.8532320707860164,0.8457486541678927,0.8286695319642697,0.8428150916607711,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1590,0,MICEMLPPytorch_mask,20000,0.320139309999051,0.3524574446848475,0.31959576305678583,0.36302695196571233,0.46533708373301225,0.34044605219382984,0.7505417375584339,0.7208187011278656,0.7497733435728996,0.7157690092181808,0.6354735998684649,0.7333082228271046,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1591,1,MICEMLPPytorch_mask,20000,0.2794803191792119,0.3326809306390484,0.2872048076330745,0.3367249908454596,0.44078034386426307,0.35138288856627525,0.7801546562300026,0.7464109664576618,0.7818486835039585,0.7442347826436759,0.6549815012750828,0.7236974513620575,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1592,2,MICEMLPPytorch_mask,20000,0.24651013308134542,0.3291596187780984,0.27599103262320046,0.3325722858972476,0.4005542116061492,0.33179454290469573,0.8058602099860416,0.7447783620437795,0.7846129637299288,0.7404562085799109,0.688403150667346,0.74104943435008,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1593,3,MICEMLPPytorch_mask,20000,0.29821531879894536,0.34866634207751024,0.31674676251789324,0.34652427586690826,0.41556969450242587,0.347375448198781,0.7659101523251594,0.7263720922463972,0.7481096884060124,0.7244293607639776,0.675217545435965,0.7271523064599313,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1594,4,MICEMLPPytorch_mask,20000,0.23439686895075265,0.33293191800477195,0.3067043721561168,0.3323499203348679,0.44975238122560907,0.34385964359875254,0.8169275803493427,0.7414156971238537,0.7620143648509095,0.7421148374031559,0.6501105845979167,0.7306404042264972,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1595,5,MICEMLPPytorch_mask,20000,0.2999393213722205,0.3458363905476482,0.30139172339974457,0.34321811176377104,0.38075337617113625,0.3522601444624697,0.7633660450894295,0.7205154698431055,0.7677280053295388,0.7354938797683388,0.7018294128474514,0.7229652802844281,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1596,6,MICEMLPPytorch_mask,20000,0.3523388405731297,0.3870817510018872,0.3403846982892479,0.3824132292779581,0.44802742079017654,0.3919641610365828,0.7259035058419561,0.6881151973892727,0.7375284662084858,0.7051201557084734,0.6479229191879483,0.6947437920155564,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1597,7,MICEMLPPytorch_mask,20000,0.24934438291665387,0.3013573353073938,0.28704173838587255,0.30869282087924116,0.4496758884674504,0.31929746494782724,0.8036699486742613,0.7621740383398419,0.7729295087837982,0.7558019580492682,0.6455006586749114,0.7517491762348099,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1598,8,MICEMLPPytorch_mask,20000,0.25657654513531536,0.3426580953440723,0.31111709971742346,0.35877733124799777,0.5128372940393456,0.37017530717110475,0.7974904603861548,0.730670496747131,0.7553352535212369,0.7178549013479292,0.5917920989088676,0.7147602676704519,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1599,9,MICEMLPPytorch_mask,20000,0.3134686542835473,0.3387206492620078,0.30311976408343155,0.34365431877395014,0.39055912253214625,0.34365201612586826,0.7540264132388119,0.7348958351033701,0.7627364605963933,0.7310085000554423,0.692619727728751,0.7318733634837746,True,adam,,,1000.0,,0.005,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1600,0,MICEMLPPytorch_mask,20000,0.04436675805793722,0.25067254717146237,0.24016575068967613,0.2325352847465013,0.17713111482217286,0.1423195676902445,0.9652509370118373,0.7999419886931514,0.8097835513968925,0.8158270448122926,0.8603147911576914,0.8877671009121297,True,adam,,,1000.0,,0.001,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1601,1,MICEMLPPytorch_mask,20000,0.03061683354744734,0.30476967432124946,0.3023161624536753,0.3036109445265434,0.31156674240418586,0.2951479151340596,0.9761821112705772,0.7647039469082484,0.7637998584285167,0.7627882429514166,0.7562602940119676,0.7687175124908417,True,adam,,,1000.0,,0.001,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1602,2,MICEMLPPytorch_mask,20000,0.02246823324430393,0.29762280536920954,0.27912884018021233,0.2909651608412659,0.30548433705315164,0.29191131070110443,0.9824518703356928,0.7693642981748219,0.7807566377095354,0.7714597311727474,0.764527784860701,0.7715001516523226,True,adam,,,1000.0,,0.001,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1603,3,MICEMLPPytorch_mask,20000,0.050383327023337435,0.36107759417147284,0.3521709061720296,0.35374976948269,0.3637588356169929,0.348332223621932,0.9614285883784625,0.7133230827290126,0.7246348940823235,0.7234003688698486,0.7161004466306651,0.7259742046001265,True,adam,,,1000.0,,0.001,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1604,4,MICEMLPPytorch_mask,20000,0.029672717634153467,0.2812281241751674,0.28584425386446166,0.2833277715962754,0.3029688786070474,0.28423284614780675,0.976613834951387,0.7819008158197801,0.7768791761551648,0.7788434612134709,0.7646463717401195,0.777110201654022,True,adam,,,1000.0,,0.001,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1605,5,MICEMLPPytorch_mask,20000,0.022546625080402186,0.27985816306057143,0.26491690969899057,0.26744365446748614,0.2974249629870962,0.27498541584818165,0.982269779316961,0.7846780294916282,0.7954144698033512,0.793463158281857,0.7689112829858153,0.7841448367118258,True,adam,,,1000.0,,0.001,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1606,6,MICEMLPPytorch_mask,20000,0.048570316598551606,0.3045116137632377,0.2887676059942688,0.2997554655903671,0.33361769560681676,0.30576879321074946,0.9624870390046756,0.7560850187510317,0.7764609249815986,0.7679550679548495,0.7401098340139177,0.7610160580884203,True,adam,,,1000.0,,0.001,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1607,7,MICEMLPPytorch_mask,20000,0.03652920306809726,0.299127842663268,0.3010881230346997,0.3036088221529959,0.3259085321536441,0.30911578167273396,0.971382327282726,0.7612115410843949,0.7683327309961809,0.766393220812816,0.7435959908940768,0.7600355377561993,True,adam,,,1000.0,,0.001,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1608,8,MICEMLPPytorch_mask,20000,0.020936966694746026,0.3179912264946012,0.3150635242474054,0.31500881646143647,0.33065300588432367,0.32022152874761345,0.9836883471085051,0.7568629061115875,0.7527794516769247,0.7528223791750446,0.7415279212900002,0.7503550177570151,True,adam,,,1000.0,,0.001,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1609,9,MICEMLPPytorch_mask,20000,0.02581169213929024,0.2832911981695627,0.28322534183337816,0.2821997482339129,0.2990188044160596,0.28522230438191365,0.9800021561307168,0.774525584750006,0.7746941722311236,0.7755100321869671,0.7649645858681131,0.7776833132210603,True,adam,,,1000.0,,0.001,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.3,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1610,0,MICEMLPPytorch_mask,20000,0.32806093825847504,0.4170453015183629,0.4139437461820435,0.43513005460053783,0.47914765884288574,0.3792364537127903,0.744369063476923,0.6696587042713047,0.6759038400091775,0.6593160759321826,0.6246549494652729,0.7029213787098703,True,adam,,,1000.0,,0.001,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
1611,1,MICEMLPPytorch_mask,20000,0.25880412985950063,0.4189723752398382,0.4023517321376021,0.4179582679959466,0.48061446665473023,0.4309253904536637,0.7964189998596186,0.6806345361787991,0.6943868705275373,0.6825326596892907,0.6238015509109095,0.6611508769224246,True,adam,,,1000.0,,0.001,0.0001,100.0,,,,False,5.0,uniform,,,,True,MICE,,50,0.5,0.7,10,MAR_logistic,0.5,stairs,20,,,,10.0,,
